snapshot_id,pipeline,fenetre_debut,fenetre_fin,version_collecte,annonce_id,url,modele,annee,type_connexion,segment,energie,reservation_instantanee,prix_jour,prix_heure,note,nb_avis,commune_recherche,commune_annonce,communes_recherche,nb_communes_matchees,rang_resultat,livraison_disponible,mon_vehicule,compte_proprietaire
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1298895,https://fr.getaround.com/location-voiture/paris/peugeot-208-1298895?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,4.41,59,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1927205,https://fr.getaround.com/location-voiture/gennevilliers/renault-captur-1927205?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Captur,2015,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,74.0,,5.0,1,Puteaux,Gennevilliers,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1879471,https://fr.getaround.com/location-voiture/paris/renault-twingo-iii-1879471?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Twingo III,2016,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,60.0,,4.91,11,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1684302,https://fr.getaround.com/location-voiture/courbevoie/peugeot-208-1684302?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2013,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,64.0,,5.0,8,Asnières-sur-Seine,Courbevoie,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1521392,https://fr.getaround.com/location-voiture/la-garenne-colombes/peugeot-207-1521392?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 207+,2014,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,61.0,,5.0,5,Puteaux,La Garenne Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1911274,https://fr.getaround.com/location-voiture/paris/citroen-c3-1911274?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C3,2022,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,,,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,846352,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-846352?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Polo,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,3.9,147,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1813494,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1813494?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 2008,2020,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,83.0,,5.0,4,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1934966,https://fr.getaround.com/location-voiture/courbevoie/renault-arkana-business-1934966?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Arkana Business,2021,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,99.0,,5.0,1,Puteaux,Courbevoie,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1873564,https://fr.getaround.com/location-voiture/boulogne-billancourt/fiat-500-1873564?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Fiat 500,2022,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.78,9,Puteaux,Boulogne Billancourt,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1848751,https://fr.getaround.com/location-voiture/deuil-la-barre/renault-clio-1848751?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,59.0,,5.0,10,Asnières-sur-Seine,Deuil La Barre,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1374242,https://fr.getaround.com/location-voiture/paris/kia-rio-1374242?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Kia Rio,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.9,20,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1881169,https://fr.getaround.com/location-voiture/soisy-sous-montmorency/renault-clio-1881169?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,5.0,4,Asnières-sur-Seine,Soisy Sous Montmorency,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,846347,https://fr.getaround.com/location-voiture/paris/dacia-sandero-846347?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Dacia Sandero,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,47.0,,4.28,127,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1612903,https://fr.getaround.com/location-voiture/rueil-malmaison/toyota-aygo-1612903?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Aygo,2018,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,62.0,,4.8,15,Puteaux,Rueil Malmaison,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1297395,https://fr.getaround.com/location-voiture/sartrouville/renault-clio-1297395?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.92,101,Puteaux,Sartrouville,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1916392,https://fr.getaround.com/location-voiture/paris/peugeot-208-1916392?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2026,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,75.0,,,,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1589883,https://fr.getaround.com/location-voiture/neuilly-sur-seine/peugeot-2008-1589883?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2023,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,87.0,,3.83,44,Puteaux,Neuilly Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1401103,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1401103?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2023,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,95.0,,4.67,63,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1752944,https://fr.getaround.com/location-voiture/saint-gratien/renault-clio-e-tech-1752944?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio E-tech,2022,GETAROUND CONNECT,CITADINE,ELECTRIQUE,,,deduite,False,93.0,,4.94,31,Asnières-sur-Seine,Saint Gratien,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1815674,https://fr.getaround.com/location-voiture/paris/renault-clio-1815674?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.89,9,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1794291,https://fr.getaround.com/location-voiture/ermont/renault-twingo-iii-1794291?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Twingo III,2018,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,54.0,,4.85,26,Asnières-sur-Seine,Ermont,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1274540,https://fr.getaround.com/location-voiture/paris/peugeot-208-1274540?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,75.0,,4.13,50,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1881892,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1881892?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2026,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,109.0,,5.0,3,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1534592,https://fr.getaround.com/location-voiture/paris/peugeot-208-1534592?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.55,43,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1215389,https://fr.getaround.com/location-voiture/paris/renault-megane-estate-1215389?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane Estate,2022,GETAROUND CONNECT,BREAK,THERMIQUE,,,deduite,False,96.0,,4.81,40,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1685956,https://fr.getaround.com/location-voiture/paris/peugeot-308-1685956?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 308,2019,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,59.0,,4.62,29,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1442836,https://fr.getaround.com/location-voiture/paris/citroen-c3-1442836?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C3,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,4.83,54,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1226020,https://fr.getaround.com/location-voiture/paris/citroen-c3-1226020?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C3,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,58.0,,3.92,75,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1897879,https://fr.getaround.com/location-voiture/paris/nissan-leaf-1897879?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Nissan Leaf,2019,GETAROUND CONNECT,NON_CLASSE,THERMIQUE,,,deduite,False,66.0,,5.0,3,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1308555,https://fr.getaround.com/location-voiture/soisy-sous-montmorency/peugeot-208-1308555?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2013,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,45.0,,4.27,28,Asnières-sur-Seine,Soisy Sous Montmorency,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,733239,https://fr.getaround.com/location-voiture/sartrouville/fiat-500-733239?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Fiat 500,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,58.0,,4.86,60,Puteaux,Sartrouville,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1377553,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1377553?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2023,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,87.0,,4.14,51,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1694516,https://fr.getaround.com/location-voiture/paris/opel-crossland-1694516?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Opel Crossland,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,62.0,,4.75,12,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1826672,https://fr.getaround.com/location-voiture/argenteuil/renault-clio-1826672?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2022,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,76.0,,4.67,9,Puteaux,Argenteuil,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650514,https://fr.getaround.com/location-voiture/pantin/volkswagen-t-cross-1650514?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,76.0,,4.76,41,Asnières-sur-Seine,Pantin,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1675505,https://fr.getaround.com/location-voiture/paris/peugeot-208-1675505?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,3.0,11,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1474093,https://fr.getaround.com/location-voiture/la-celle-saint-cloud/toyota-yaris-1474093?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,67.0,,4.71,73,Puteaux,La Celle Saint Cloud,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650452,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650452?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,3.27,22,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1442840,https://fr.getaround.com/location-voiture/paris/citroen-c3-1442840?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C3,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,4.65,51,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650434,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650434?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,4.46,37,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1834680,https://fr.getaround.com/location-voiture/boulogne-billancourt/peugeot-208-1834680?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2016,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,66.0,,5.0,8,Puteaux,Boulogne Billancourt,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1756733,https://fr.getaround.com/location-voiture/paris/renault-clio-1756733?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2024,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,79.0,,4.53,17,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1787775,https://fr.getaround.com/location-voiture/paris/peugeot-208-1787775?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,84.0,,4.33,12,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1584217,https://fr.getaround.com/location-voiture/neuilly-sur-seine/renault-grand-scenic-1584217?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Grand Scenic,2018,GETAROUND CONNECT,MONOSPACE,THERMIQUE,,,deduite,False,114.0,,4.94,31,Puteaux,Neuilly Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1889322,https://fr.getaround.com/location-voiture/paris/opel-adam-1889322?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Opel Adam,2016,GETAROUND CONNECT,NON_CLASSE,THERMIQUE,,,deduite,False,54.0,,4.83,6,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1370312,https://fr.getaround.com/location-voiture/saint-ouen-sur-seine/citroen-c3-1370312?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C3,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.66,41,Asnières-sur-Seine,Saint Ouen Sur Seine,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,940720,https://fr.getaround.com/location-voiture/boulogne-billancourt/dacia-spring-940720?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Dacia Spring,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,52.0,,4.34,88,Puteaux,Boulogne Billancourt,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1320462,https://fr.getaround.com/location-voiture/paris/peugeot-208-1320462?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,75.0,,4.21,45,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1931323,https://fr.getaround.com/location-voiture/colombes/skoda-fabia-combi-1931323?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Skoda Fabia Combi,2015,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,59.0,,,,Asnières-sur-Seine,Colombes,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1707222,https://fr.getaround.com/location-voiture/paris/peugeot-208-1707222?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,84.0,,4.26,23,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1841453,https://fr.getaround.com/location-voiture/paris/renault-arkana-e-tech-1841453?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Arkana E-Tech,2023,GETAROUND CONNECT,SUV_COMPACT,ELECTRIQUE,,,deduite,False,89.0,,4.83,12,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1007447,https://fr.getaround.com/location-voiture/paris/fiat-500-1007447?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Fiat 500,2012,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,52.0,,3.87,56,Asnières-sur-Seine,Paris,Asnières-sur-Seine
